KEY,DATE,TIME,CAMPUS,TARGET ROOM,EXAM CAPACITY,TOTAL STUDENTS,COURSES MERGED
24/12/2025_09g30_1,,09g30,CS1,B4-302,32,30,MT1011(30)
24/12/2025_09g30_1,,09g30,CS1,B4-405,32,27,TR1005(27)
24/12/2025_09g30_1,,09g30,CS1,B4-401,32,17,MT1011(17)
24/12/2025_09g30_2,,09g30,CS2,H6-GD,250,249,"ME2159(51), ME3105(51), EN3005(43), GE2035(43), CH3371(40), IU4019(21)"
24/12/2025_09g30_2,,09g30,CS2,H6-109,42,40,TR1005(40)
24/12/2025_09g30_2,,09g30,CS2,H6-206,42,32,MA4081(32)
24/12/2025_09g30_2,,09g30,CS2,H6-110,42,29,TR1005(29)
24/12/2025_09g30_2,,09g30,CS2,H6-210,42,38,"AS2001(23), CI3013(15)"
24/12/2025_09g30_2,,09g30,CS2,H6-112,42,40,"CH3371(20), EN3069(20)"
24/12/2025_09g30_2,,09g30,CS2,H6-213,42,20,MA3021(20)
24/12/2025_13g00_1,,13g00,CS1,B5-GD,130,94,"MT1007(42), ME4625(30), EE3031(22)"
24/12/2025_13g00_1,,13g00,CS1,B4-505,63,42,MT1007(42)
24/12/2025_13g00_1,,13g00,CS1,B4-305,42,41,MT1007(41)
24/12/2025_13g00_1,,13g00,CS1,B4-306,42,40,MT1007(40)
24/12/2025_13g00_1,,13g00,CS1,B4-501,42,40,MT1007(40)
24/12/2025_13g00_1,,13g00,CS1,B4-502,42,35,MT1007(35)
24/12/2025_13g00_1,,13g00,CS1,B1-208,44,33,MT1007(33)
24/12/2025_13g00_1,,13g00,CS1,B6-306,42,33,MT1007(33)
24/12/2025_13g00_1,,13g00,CS1,B4-301,32,32,MT1007(32)
24/12/2025_13g00_1,,13g00,CS1,B1-311,42,31,MT1007(31)
24/12/2025_13g00_1,,13g00,CS1,B4-303,32,31,MT1007(31)
24/12/2025_13g00_1,,13g00,CS1,B1-306,44,30,MT1007(30)
24/12/2025_13g00_1,,13g00,CS1,B4-302,32,30,MT1007(30)
24/12/2025_13g00_1,,13g00,CS1,B4-401,32,30,MT1007(30)
24/12/2025_13g00_1,,13g00,CS1,B4-402,32,30,MT1007(30)
24/12/2025_13g00_1,,13g00,CS1,B4-405,32,30,MT1007(30)
24/12/2025_13g00_1,,13g00,CS1,B4-504,32,30,MT1007(30)
24/12/2025_13g00_1,,13g00,CS1,B6-303,32,30,MT1007(30)
24/12/2025_13g00_1,,13g00,CS1,B6-305,32,30,MT1007(30)
24/12/2025_13g00_1,,13g00,CS1,B1-314,30,29,ME4625(29)
24/12/2025_13g00_1,,13g00,CS1,B1-212,38,29,MT1007(29)
24/12/2025_13g00_1,,13g00,CS1,B4-403,32,29,MT1007(29)
24/12/2025_13g00_1,,13g00,CS1,B6-302,32,29,MT1007(29)
24/12/2025_13g00_1,,13g00,CS1,B6-304,32,29,MT1007(29)
24/12/2025_13g00_1,,13g00,CS1,B1-213,38,27,MT1007(27)
24/12/2025_13g00_1,,13g00,CS1,B1-305,38,27,MT1007(27)
24/12/2025_13g00_1,,13g00,CS1,B1-308,38,26,MT1007(26)
24/12/2025_13g00_1,,13g00,CS1,B6-301,26,23,MT1007(23)
24/12/2025_13g00_1,,13g00,CS1,B1-309,30,18,MT1007(18)
24/12/2025_13g00_2,,13g00,CS2,H6-GD,250,228,"EE3131(57), MT1007(48), EE3107(43), EE3031(40), ME4625(40)"
24/12/2025_13g00_2,,13g00,CS2,H6-802,63,47,MT1007(47)
24/12/2025_13g00_2,,13g00,CS2,H6-810,63,45,MT1007(45)
24/12/2025_13g00_2,,13g00,CS2,H6-412,65,64,"MT1007(44), ME4625(20)"
24/12/2025_13g00_2,,13g00,CS2,H6-312,42,40,ME4625(40)
24/12/2025_13g00_2,,13g00,CS2,H6-313,42,40,ME4625(40)
24/12/2025_13g00_2,,13g00,CS2,H6-414,42,40,ME4625(40)
24/12/2025_13g00_2,,13g00,CS2,H2-201,82,59,"MT1007(40), EE3031(19)"
24/12/2025_13g00_2,,13g00,CS2,H2-202,62,40,MT1007(40)
24/12/2025_13g00_2,,13g00,CS2,H2-205,62,40,MT1007(40)
24/12/2025_13g00_2,,13g00,CS2,H2-206,82,40,MT1007(40)
24/12/2025_13g00_2,,13g00,CS2,H2-207,71,40,MT1007(40)
24/12/2025_13g00_2,,13g00,CS2,H2-301,82,40,MT1007(40)
24/12/2025_13g00_2,,13g00,CS2,H2-302,62,40,MT1007(40)
24/12/2025_13g00_2,,13g00,CS2,H2-304,49,40,MT1007(40)
24/12/2025_13g00_2,,13g00,CS2,H2-306,82,40,MT1007(40)
24/12/2025_13g00_2,,13g00,CS2,H2-307,62,40,MT1007(40)
24/12/2025_13g00_2,,13g00,CS2,H2-401,82,40,MT1007(40)
24/12/2025_13g00_2,,13g00,CS2,H2-403,49,40,MT1007(40)
24/12/2025_13g00_2,,13g00,CS2,H2-404,49,40,MT1007(40)
24/12/2025_13g00_2,,13g00,CS2,H2-406,82,40,MT1007(40)
24/12/2025_13g00_2,,13g00,CS2,H3-201,75,40,MT1007(40)
24/12/2025_13g00_2,,13g00,CS2,H3-205,56,40,MT1007(40)
24/12/2025_13g00_2,,13g00,CS2,H3-301,75,40,MT1007(40)
24/12/2025_13g00_2,,13g00,CS2,H3-304,46,40,MT1007(40)
24/12/2025_13g00_2,,13g00,CS2,H3-306,75,40,MT1007(40)
24/12/2025_13g00_2,,13g00,CS2,H3-401,75,40,MT1007(40)
24/12/2025_13g00_2,,13g00,CS2,H3-406,75,40,MT1007(40)
24/12/2025_13g00_2,,13g00,CS2,H3-501,75,40,MT1007(40)
24/12/2025_13g00_2,,13g00,CS2,H3-506,75,40,MT1007(40)
24/12/2025_13g00_2,,13g00,CS2,H3-606,63,40,MT1007(40)
24/12/2025_13g00_2,,13g00,CS2,H6-113,68,40,MT1007(40)
24/12/2025_13g00_2,,13g00,CS2,H6-201,63,40,MT1007(40)
24/12/2025_13g00_2,,13g00,CS2,H6-205,62,40,MT1007(40)
24/12/2025_13g00_2,,13g00,CS2,H6-211,66,40,MT1007(40)
24/12/2025_13g00_2,,13g00,CS2,H6-305,68,40,MT1007(40)
24/12/2025_13g00_2,,13g00,CS2,H6-308,76,40,MT1007(40)
24/12/2025_13g00_2,,13g00,CS2,H6-311,71,40,MT1007(40)
24/12/2025_13g00_2,,13g00,CS2,H6-506,55,40,MT1007(40)
24/12/2025_13g00_2,,13g00,CS2,H6-510,54,40,MT1007(40)
24/12/2025_13g00_2,,13g00,CS2,H6-512,55,40,MT1007(40)
24/12/2025_13g00_2,,13g00,CS2,H6-514,57,40,MT1007(40)
24/12/2025_13g00_2,,13g00,CS2,H6-516,60,40,MT1007(40)
24/12/2025_13g00_2,,13g00,CS2,H3-303,46,39,MT1007(39)
24/12/2025_13g00_2,,13g00,CS2,H3-403,46,39,MT1007(39)
24/12/2025_13g00_2,,13g00,CS2,H3-404,46,39,MT1007(39)
24/12/2025_13g00_2,,13g00,CS2,H3-503,46,39,MT1007(39)
24/12/2025_13g00_2,,13g00,CS2,H3-504,46,39,MT1007(39)
24/12/2025_13g00_2,,13g00,CS2,H6-109,42,39,MT1007(39)
24/12/2025_13g00_2,,13g00,CS2,H6-110,42,39,MT1007(39)
24/12/2025_13g00_2,,13g00,CS2,H6-112,42,39,MT1007(39)
24/12/2025_13g00_2,,13g00,CS2,H6-206,42,39,MT1007(39)
24/12/2025_13g00_2,,13g00,CS2,H6-405,63,39,MT1007(39)
24/12/2025_13g00_2,,13g00,CS2,H6-504,56,39,MT1007(39)
24/12/2025_13g00_2,,13g00,CS2,H6-208,62,38,MT1007(38)
24/12/2025_13g00_2,,13g00,CS2,H6-210,42,33,MT1007(33)
24/12/2025_13g00_2,,13g00,CS2,H6-212,42,32,MT1007(32)
24/12/2025_13g00_2,,13g00,CS2,H6-213,42,31,MT1007(31)
24/12/2025_15g30_1,,15g30,CS1,B5-GD,130,115,"LA1049(50), CO2017(36), ME2013(29)"
24/12/2025_15g30_1,,15g30,CS1,B4-406,57,48,LA1049(48)
24/12/2025_15g30_1,,15g30,CS1,B4-302,32,30,CO2017(30)
24/12/2025_15g30_1,,15g30,CS1,B4-305,42,30,CO2017(30)
24/12/2025_15g30_1,,15g30,CS1,B4-303,32,29,CO2017(29)
24/12/2025_15g30_1,,15g30,CS1,B4-402,32,23,ME2013(23)
24/12/2025_15g30_1,,15g30,CS1,B4-301,32,20,CO2017(20)
24/12/2025_15g30_1,,15g30,CS1,B4-403,32,17,CO2017(17)
24/12/2025_15g30_2,,15g30,CS2,H6-GD,250,80,"CO2017(40), ME2013(40)"
24/12/2025_15g30_2,,15g30,CS2,H6-113,68,40,CO2017(40)
24/12/2025_15g30_2,,15g30,CS2,H6-110,42,39,CO2017(39)
24/12/2025_15g30_2,,15g30,CS2,H6-109,42,38,CO2017(38)
24/12/2025_15g30_2,,15g30,CS2,H6-206,42,29,ME2013(29)
24/12/2025_18g15_1,,18g15,CS1,B5-GD,130,124,"CH5311(33), CO5177(31), CO5115(30), CO5135(30)"
24/12/2025_18g15_1,,18g15,CS1,B4-303,32,30,CO5115(30)
24/12/2025_18g15_1,,18g15,CS1,B4-402,32,30,CO5177(30)
24/12/2025_18g15_1,,18g15,CS1,B4-305,42,41,"CH5311(30), ME5029(11)"
24/12/2025_18g15_1,,18g15,CS1,B4-502,42,30,EE5209(30)
24/12/2025_18g15_1,,18g15,CS1,B4-302,32,28,CO5115(28)
24/12/2025_18g15_1,,18g15,CS1,B4-505,63,63,"ME5267(24), CO5135(23), CO5177(16)"
24/12/2025_18g15_1,,18g15,CS1,B4-504,32,19,CI5139(19)
24/12/2025_18g15_1,,18g15,CS1,B4-501,42,35,"EE5209(18), IM5093(17)"
24/12/2025_18g15_1,,18g15,CS1,B6-302,32,30,"CH5373(15), IM5121(15)"
25/12/2025_07g00_1,,07g00,CS1,B5-GD,130,127,"CH2021(44), EE2011(41), CO1023(38), GE2049(4)"
25/12/2025_07g00_1,,07g00,CS1,B4-406,57,56,"CH2021(39), EE4407(17)"
25/12/2025_07g00_1,,07g00,CS1,C4-301,42,38,IM1007(38)
25/12/2025_07g00_1,,07g00,CS1,B4-501,42,35,CH2021(35)
25/12/2025_07g00_1,,07g00,CS1,B4-502,42,35,CH2021(35)
25/12/2025_07g00_1,,07g00,CS1,B10-203,37,34,TR2005(34)
25/12/2025_07g00_1,,07g00,CS1,B4-305,42,33,CH2021(33)
25/12/2025_07g00_1,,07g00,CS1,B6-306,42,33,ME2091(33)
25/12/2025_07g00_1,,07g00,CS1,B4-401,32,32,CH2021(32)
25/12/2025_07g00_1,,07g00,CS1,B4-306,42,42,"ME2091(31), EN1001(11)"
25/12/2025_07g00_1,,07g00,CS1,B1-212,38,30,CO1023(30)
25/12/2025_07g00_1,,07g00,CS1,B1-213,38,30,CO1023(30)
25/12/2025_07g00_1,,07g00,CS1,B1-305,38,30,CO1023(30)
25/12/2025_07g00_1,,07g00,CS1,B1-306,44,44,"CO1023(30), EE2011(14)"
25/12/2025_07g00_1,,07g00,CS1,B1-308,38,30,CO1023(30)
25/12/2025_07g00_1,,07g00,CS1,B1-309,30,30,CO1023(30)
25/12/2025_07g00_1,,07g00,CS1,B1-311,42,30,CO1023(30)
25/12/2025_07g00_1,,07g00,CS1,B1-313,30,30,CO1023(30)
25/12/2025_07g00_1,,07g00,CS1,B1-314,30,30,CO1023(30)
25/12/2025_07g00_1,,07g00,CS1,B1-315,30,30,CO1023(30)
25/12/2025_07g00_1,,07g00,CS1,B4-303,32,30,CH2021(30)
25/12/2025_07g00_1,,07g00,CS1,B4-402,32,30,CH2021(30)
25/12/2025_07g00_1,,07g00,CS1,B4-403,32,30,CH2021(30)
25/12/2025_07g00_1,,07g00,CS1,B4-405,32,30,CH2021(30)
25/12/2025_07g00_1,,07g00,CS1,B4-504,32,30,EE2031(30)
25/12/2025_07g00_1,,07g00,CS1,B8-301,35,30,EE4407(30)
25/12/2025_07g00_1,,07g00,CS1,C4-403,42,30,IM1007(30)
25/12/2025_07g00_1,,07g00,CS1,B4-301,32,30,ME2091(30)
25/12/2025_07g00_1,,07g00,CS1,B6-302,32,30,ME2091(30)
25/12/2025_07g00_1,,07g00,CS1,B6-303,32,30,ME2091(30)
25/12/2025_07g00_1,,07g00,CS1,B6-304,32,30,ME2091(30)
25/12/2025_07g00_1,,07g00,CS1,B6-305,32,30,ME2091(30)
25/12/2025_07g00_1,,07g00,CS1,B4-302,32,29,CH2021(29)
25/12/2025_07g00_1,,07g00,CS1,C5-403,42,29,EE2011(29)
25/12/2025_07g00_1,,07g00,CS1,C4-304,42,29,IM1007(29)
25/12/2025_07g00_1,,07g00,CS1,C4-402,42,28,IM1007(28)
25/12/2025_07g00_1,,07g00,CS1,B1-302,30,26,CO1023(26)
25/12/2025_07g00_1,,07g00,CS1,B1-303,30,25,CO1023(25)
25/12/2025_07g00_1,,07g00,CS1,C4-303,26,24,IM1007(24)
25/12/2025_07g00_1,,07g00,CS1,B1-301,30,21,CO1023(21)
25/12/2025_07g00_1,,07g00,CS1,B1-210,25,20,CO1023(20)
25/12/2025_07g00_1,,07g00,CS1,B1-214,25,20,EE3065(20)
25/12/2025_07g00_1,,07g00,CS1,B6-301,26,19,ME2091(19)
25/12/2025_07g00_1,,07g00,CS1,B1-215,25,19,TR3025(19)
25/12/2025_07g00_1,,07g00,CS1,B1-211,17,17,ME4073(17)
25/12/2025_07g00_2,,07g00,CS2,H6-GD,250,243,"IM1007(55), GE2049(51), CO1023(50), EE2011(44), CI4141(43)"
25/12/2025_07g00_2,,07g00,CS2,H6-811,79,78,"CO1023(50), ME4605(28)"
25/12/2025_07g00_2,,07g00,CS2,H6-810,63,62,"CO1023(47), ME2091(15)"
25/12/2025_07g00_2,,07g00,CS2,H2-403,49,44,IM1007(44)
25/12/2025_07g00_2,,07g00,CS2,H2-306,82,82,"EE3065(43), CI4163(39)"
25/12/2025_07g00_2,,07g00,CS2,H2-406,82,82,"EN1001(42), CO1023(40)"
25/12/2025_07g00_2,,07g00,CS2,H6-113,68,68,"ME2091(42), CI4163(26)"
25/12/2025_07g00_2,,07g00,CS2,H6-308,76,76,"CH2021(41), IU3059(35)"
25/12/2025_07g00_2,,07g00,CS2,H6-412,65,63,"ME4063(41), CH2021(22)"
25/12/2025_07g00_2,,07g00,CS2,H6-510,54,40,CO1023(40)
25/12/2025_07g00_2,,07g00,CS2,H6-512,55,40,CO1023(40)
25/12/2025_07g00_2,,07g00,CS2,H6-514,57,40,CO1023(40)
25/12/2025_07g00_2,,07g00,CS2,H6-516,60,60,"CO1023(40), CH3425(20)"
25/12/2025_07g00_2,,07g00,CS2,H6-305,68,67,"CH2021(40), EE2011(27)"
25/12/2025_07g00_2,,07g00,CS2,H6-306,42,40,CH2021(40)
25/12/2025_07g00_2,,07g00,CS2,H6-310,42,40,CH2021(40)
25/12/2025_07g00_2,,07g00,CS2,H6-311,71,71,"CH2021(40), EN3039(31)"
25/12/2025_07g00_2,,07g00,CS2,H6-312,42,40,CH2021(40)
25/12/2025_07g00_2,,07g00,CS2,H6-313,42,40,CH2021(40)
25/12/2025_07g00_2,,07g00,CS2,H6-405,63,62,"CH2021(40), ME4073(22)"
25/12/2025_07g00_2,,07g00,CS2,H2-202,62,58,"EE2011(40), CI2045(18)"
25/12/2025_07g00_2,,07g00,CS2,H2-206,82,80,"EE2011(40), EE3065(40)"
25/12/2025_07g00_2,,07g00,CS2,H2-302,62,40,EE3065(40)
25/12/2025_07g00_2,,07g00,CS2,H2-304,49,40,EE3065(40)
25/12/2025_07g00_2,,07g00,CS2,H2-307,62,40,EN1001(40)
25/12/2025_07g00_2,,07g00,CS2,H2-407,44,40,EN1001(40)
25/12/2025_07g00_2,,07g00,CS2,H2-404,49,40,IM1007(40)
25/12/2025_07g00_2,,07g00,CS2,H6-109,42,40,ME2091(40)
25/12/2025_07g00_2,,07g00,CS2,H6-110,42,40,ME2091(40)
25/12/2025_07g00_2,,07g00,CS2,H6-112,42,40,ME2091(40)
25/12/2025_07g00_2,,07g00,CS2,H6-201,63,40,ME2091(40)
25/12/2025_07g00_2,,07g00,CS2,H6-205,62,40,ME2091(40)
25/12/2025_07g00_2,,07g00,CS2,H6-206,42,40,ME2091(40)
25/12/2025_07g00_2,,07g00,CS2,H6-208,62,40,ME2091(40)
25/12/2025_07g00_2,,07g00,CS2,H1-104,73,72,"ME4073(40), TR3025(32)"
25/12/2025_07g00_2,,07g00,CS2,H6-506,55,39,CO1023(39)
25/12/2025_07g00_2,,07g00,CS2,H2-201,82,78,"EE2011(39), ME2091(39)"
25/12/2025_07g00_2,,07g00,CS2,H6-211,66,66,"ME2091(39), ME4063(27)"
25/12/2025_07g00_2,,07g00,CS2,H6-212,42,39,ME2091(39)
25/12/2025_07g00_2,,07g00,CS2,H6-411,42,36,CH2021(36)
25/12/2025_07g00_2,,07g00,CS2,H6-413,42,30,CH2021(30)
25/12/2025_07g00_2,,07g00,CS2,H1-106,35,25,CI4143(25)
25/12/2025_09g30_1,,09g30,CS1,B5-GD,130,87,"EE2003(44), MA1001(43)"
25/12/2025_09g30_1,,09g30,CS1,B4-502,42,35,MA1001(35)
25/12/2025_09g30_1,,09g30,CS1,B4-405,32,30,EE2003(30)
25/12/2025_09g30_1,,09g30,CS1,B4-403,32,27,EE2003(27)
25/12/2025_09g30_2,,09g30,CS2,H6-GD,250,81,"EE2003(41), MA1001(40)"
25/12/2025_09g30_2,,09g30,CS2,H6-205,62,62,"EE2003(41), MA1001(21)"
25/12/2025_09g30_2,,09g30,CS2,H6-206,42,40,EE2003(40)
25/12/2025_09g30_2,,09g30,CS2,H6-208,62,40,EE2003(40)
25/12/2025_09g30_2,,09g30,CS2,H6-110,42,40,MA1001(40)
25/12/2025_09g30_2,,09g30,CS2,H6-112,42,40,MA1001(40)
25/12/2025_09g30_2,,09g30,CS2,H6-113,68,40,MA1001(40)
25/12/2025_09g30_2,,09g30,CS2,H6-210,42,39,EE2003(39)
25/12/2025_09g30_2,,09g30,CS2,H6-211,66,39,EE2003(39)
25/12/2025_13g00_1,,13g00,CS1,B5-GD,130,129,"CH1005(39), CO3069(30), ME2051(30), ME2131(30)"
25/12/2025_13g00_1,,13g00,CS1,B4-303,32,30,ME2051(30)
25/12/2025_13g00_1,,13g00,CS1,B4-502,42,30,ME4025(30)
25/12/2025_13g00_1,,13g00,CS1,B6-302,32,23,CH3331(23)
25/12/2025_13g00_1,,13g00,CS1,B6-303,32,23,MT1023(23)
25/12/2025_13g00_1,,13g00,CS1,B4-403,32,20,ME2131(20)
25/12/2025_13g00_1,,13g00,CS1,B4-501,42,39,"ME4025(20), CO3069(19)"
25/12/2025_13g00_1,,13g00,CS1,B6-301,26,19,CH3331(19)
25/12/2025_13g00_1,,13g00,CS1,B4-306,42,33,"IM2033(17), ME2051(16)"
25/12/2025_13g00_2,,13g00,CS2,H6-GD,250,241,"ME2131(56), CH1005(52), IM2033(48), CH3331(43), CO3069(42)"
25/12/2025_13g00_2,,13g00,CS2,H6-113,68,66,"ME1015(42), EE3213(24)"
25/12/2025_13g00_2,,13g00,CS2,H6-310,42,40,CO3069(40)
25/12/2025_13g00_2,,13g00,CS2,H6-212,42,40,CH3331(40)
25/12/2025_13g00_2,,13g00,CS2,H6-109,42,40,ME1015(40)
25/12/2025_13g00_2,,13g00,CS2,H6-205,62,40,ME2051(40)
25/12/2025_13g00_2,,13g00,CS2,H6-208,62,40,ME2051(40)
25/12/2025_13g00_2,,13g00,CS2,H6-306,42,40,ME2131(40)
25/12/2025_13g00_2,,13g00,CS2,H6-110,42,39,ME1015(39)
25/12/2025_13g00_2,,13g00,CS2,H6-112,42,39,ME1015(39)
25/12/2025_13g00_2,,13g00,CS2,H6-214,42,34,CI3043(34)
25/12/2025_13g00_2,,13g00,CS2,H6-206,42,30,ME2051(30)
25/12/2025_13g00_2,,13g00,CS2,H6-210,42,30,ME2051(30)
25/12/2025_13g00_2,,13g00,CS2,H6-213,42,29,CH3331(29)
25/12/2025_15g30_1,,15g30,CS1,B5-GD,130,94,"LA1051(50), LA1011(44)"
25/12/2025_15g30_1,,15g30,CS1,B4-406,57,48,LA1051(48)
25/12/2025_15g30_1,,15g30,CS1,B4-305,42,37,LA1011(37)
25/12/2025_15g30_1,,15g30,CS1,B4-502,42,36,LA1011(36)
25/12/2025_15g30_1,,15g30,CS1,B4-501,42,32,LA1011(32)
25/12/2025_15g30_1,,15g30,CS1,B4-303,32,25,LA1011(25)
25/12/2025_15g30_2,,15g30,CS2,H6-GD,250,40,EE3001(40)
25/12/2025_15g30_2,,15g30,CS2,H6-110,42,33,EE3001(33)
25/12/2025_18g15_1,,18g15,CS1,B5-GD,130,123,"CH5601(34), CO5085(30), CO5119(30), CI5451(29)"
25/12/2025_18g15_1,,18g15,CS1,B4-303,32,30,CO5119(30)
25/12/2025_18g15_1,,18g15,CS1,B4-306,42,40,"CO5085(23), IM5113(17)"
25/12/2025_18g15_1,,18g15,CS1,B4-301,32,23,CO5119(23)
25/12/2025_18g15_1,,18g15,CS1,B4-402,32,22,IM5109(22)
25/12/2025_18g15_1,,18g15,CS1,B4-405,32,21,CH5685(21)
25/12/2025_18g15_1,,18g15,CS1,B4-501,42,27,"CI5245(14), CH5719(13)"
26/12/2025_07g00_1,,07g00,CS1,B5-GD,130,116,"CH1003(46), EE3003(24), CI3061(21), CO3021(21), MA3101(4)"
26/12/2025_07g00_1,,07g00,CS1,B4-406,57,45,CH1003(45)
26/12/2025_07g00_1,,07g00,CS1,C4-502,42,41,CH1003(41)
26/12/2025_07g00_1,,07g00,CS1,B4-305,42,40,CH1003(40)
26/12/2025_07g00_1,,07g00,CS1,B4-502,42,38,CH1003(38)
26/12/2025_07g00_1,,07g00,CS1,B4-501,42,37,CH1003(37)
26/12/2025_07g00_1,,07g00,CS1,B6-306,42,37,CH1003(37)
26/12/2025_07g00_1,,07g00,CS1,C4-301,42,36,CH1003(36)
26/12/2025_07g00_1,,07g00,CS1,C4-304,42,36,CH1003(36)
26/12/2025_07g00_1,,07g00,CS1,B4-405,32,35,CH1003(35)
26/12/2025_07g00_1,,07g00,CS1,B4-306,42,34,CH1003(34)
26/12/2025_07g00_1,,07g00,CS1,C4-402,42,34,CH1003(34)
26/12/2025_07g00_1,,07g00,CS1,C4-403,42,34,CH1003(34)
26/12/2025_07g00_1,,07g00,CS1,B4-301,32,33,CH1003(33)
26/12/2025_07g00_1,,07g00,CS1,B1-208,44,30,CH1003(30)
26/12/2025_07g00_1,,07g00,CS1,B1-212,38,30,CH1003(30)
26/12/2025_07g00_1,,07g00,CS1,B1-213,38,30,CH1003(30)
26/12/2025_07g00_1,,07g00,CS1,B1-301,30,30,CH1003(30)
26/12/2025_07g00_1,,07g00,CS1,B1-302,30,30,CH1003(30)
26/12/2025_07g00_1,,07g00,CS1,B1-305,38,30,CH1003(30)
26/12/2025_07g00_1,,07g00,CS1,B1-306,44,30,CH1003(30)
26/12/2025_07g00_1,,07g00,CS1,B1-308,38,30,CH1003(30)
26/12/2025_07g00_1,,07g00,CS1,B1-309,30,30,CH1003(30)
26/12/2025_07g00_1,,07g00,CS1,B1-311,42,30,CH1003(30)
26/12/2025_07g00_1,,07g00,CS1,B1-313,30,30,CH1003(30)
26/12/2025_07g00_1,,07g00,CS1,B1-314,30,30,CH1003(30)
26/12/2025_07g00_1,,07g00,CS1,B4-403,32,30,CH1003(30)
26/12/2025_07g00_1,,07g00,CS1,B6-302,32,30,CH1003(30)
26/12/2025_07g00_1,,07g00,CS1,B6-303,32,30,CH1003(30)
26/12/2025_07g00_1,,07g00,CS1,B6-304,32,30,CH1003(30)
26/12/2025_07g00_1,,07g00,CS1,B6-305,32,30,CH1003(30)
26/12/2025_07g00_1,,07g00,CS1,B1-303,30,29,CH1003(29)
26/12/2025_07g00_1,,07g00,CS1,B1-315,30,29,CH1003(29)
26/12/2025_07g00_1,,07g00,CS1,B4-504,32,29,CH1003(29)
26/12/2025_07g00_1,,07g00,CS1,B4-401,32,27,CH1003(27)
26/12/2025_07g00_1,,07g00,CS1,B6-301,26,25,CH1003(25)
26/12/2025_07g00_1,,07g00,CS1,B4-302,32,19,CH1003(19)
26/12/2025_07g00_1,,07g00,CS1,B4-402,32,19,CH1003(19)
26/12/2025_07g00_1,,07g00,CS1,B1-215,25,19,CH3389(19)
26/12/2025_07g00_1,,07g00,CS1,B4-303,32,14,CH1003(14)
26/12/2025_07g00_2,,07g00,CS2,H6-GD,250,234,"CH1003(64), CH3389(47), EE3003(42), CO3021(41), CI3061(40)"
26/12/2025_07g00_2,,07g00,CS2,H2-202,62,51,CH1003(51)
26/12/2025_07g00_2,,07g00,CS2,H2-205,62,48,CH1003(48)
26/12/2025_07g00_2,,07g00,CS2,H2-206,82,82,"CH1003(43), ME3229(39)"
26/12/2025_07g00_2,,07g00,CS2,H2-207,71,68,"CH1003(43), MA3101(25)"
26/12/2025_07g00_2,,07g00,CS2,H2-301,82,79,"CH1003(43), CI3061(36)"
26/12/2025_07g00_2,,07g00,CS2,H2-302,62,61,"CH1003(41), ME3229(20)"
26/12/2025_07g00_2,,07g00,CS2,H3-404,46,40,CO3021(40)
26/12/2025_07g00_2,,07g00,CS2,H2-304,49,40,CH1003(40)
26/12/2025_07g00_2,,07g00,CS2,H2-306,82,80,"CH1003(40), CH3389(40)"
26/12/2025_07g00_2,,07g00,CS2,H2-307,62,59,"CH1003(40), CI3061(19)"
26/12/2025_07g00_2,,07g00,CS2,H2-401,82,80,"CH1003(40), EE3003(40)"
26/12/2025_07g00_2,,07g00,CS2,H2-403,49,40,CH1003(40)
26/12/2025_07g00_2,,07g00,CS2,H2-404,49,40,CH1003(40)
26/12/2025_07g00_2,,07g00,CS2,H2-406,82,80,"CH1003(40), EE3003(40)"
26/12/2025_07g00_2,,07g00,CS2,H2-407,44,40,CH1003(40)
26/12/2025_07g00_2,,07g00,CS2,H6-109,42,40,CH1003(40)
26/12/2025_07g00_2,,07g00,CS2,H6-110,42,40,CH1003(40)
26/12/2025_07g00_2,,07g00,CS2,H6-113,68,40,CH1003(40)
26/12/2025_07g00_2,,07g00,CS2,H6-201,63,40,CH1003(40)
26/12/2025_07g00_2,,07g00,CS2,H6-205,62,40,CH1003(40)
26/12/2025_07g00_2,,07g00,CS2,H6-206,42,40,CH1003(40)
26/12/2025_07g00_2,,07g00,CS2,H6-208,62,40,CH1003(40)
26/12/2025_07g00_2,,07g00,CS2,H6-210,42,40,CH1003(40)
26/12/2025_07g00_2,,07g00,CS2,H6-211,66,40,CH1003(40)
26/12/2025_07g00_2,,07g00,CS2,H6-305,68,40,CH1003(40)
26/12/2025_07g00_2,,07g00,CS2,H6-308,76,74,"CH1003(40), EE3003(34)"
26/12/2025_07g00_2,,07g00,CS2,H6-311,71,70,"CH1003(40), EE3003(30)"
26/12/2025_07g00_2,,07g00,CS2,H6-405,63,40,CH1003(40)
26/12/2025_07g00_2,,07g00,CS2,H6-412,65,40,CH1003(40)
26/12/2025_07g00_2,,07g00,CS2,H6-504,56,40,CH1003(40)
26/12/2025_07g00_2,,07g00,CS2,H6-506,55,40,CH1003(40)
26/12/2025_07g00_2,,07g00,CS2,H6-510,54,40,CH1003(40)
26/12/2025_07g00_2,,07g00,CS2,H6-512,55,40,CH1003(40)
26/12/2025_07g00_2,,07g00,CS2,H6-516,60,40,CH1003(40)
26/12/2025_07g00_2,,07g00,CS2,H3-304,46,40,EE3003(40)
26/12/2025_07g00_2,,07g00,CS2,H3-306,75,75,"EE3003(40), CH1003(35)"
26/12/2025_07g00_2,,07g00,CS2,H1-101,73,73,"MA3101(40), CH1003(33)"
26/12/2025_07g00_2,,07g00,CS2,H6-112,42,39,CH1003(39)
