KEY,DATE_ONLY,CAMPUS,TARGET ROOM,ROOM EXAM CAPACITY,TOTAL STUDENTS,COURSES MERGED,UTILIZATION
02/01/2026_07g00_1,2026-01-02,CS1,B5-GD,130,127,"EE2081(44), CH2003(43), CO2011(40)",0.9769230769230769
02/01/2026_07g00_1,2026-01-02,CS1,B1-311,80,74,"CH2003(39), CO2011(35)",0.925
02/01/2026_07g00_1,2026-01-02,CS1,C4-402,80,67,"TR3001(34), EE2015(33)",0.8375
02/01/2026_07g00_1,2026-01-02,CS1,B8-301,66,63,"CI2003(32), CH2003(31)",0.9545454545454546
02/01/2026_07g00_1,2026-01-02,CS1,B10-203,70,62,"CH4101(31), EE2081(31)",0.8857142857142857
02/01/2026_07g00_1,2026-01-02,CS1,C6-102,100,90,"CI1003(30), CI2003(30), CO2011(30)",0.9
02/01/2026_07g00_1,2026-01-02,CS1,B4-302,60,60,"CO2011(30), CH2003(30)",1.0
02/01/2026_07g00_1,2026-01-02,CS1,B4-303,60,60,"CO2011(30), CH2003(30)",1.0
02/01/2026_07g00_1,2026-01-02,CS1,B4-305,80,79,"CO2011(30), CH2003(30), EE2081(19)",0.9875
02/01/2026_07g00_1,2026-01-02,CS1,B4-306,80,79,"CO2011(30), EE2015(30), EE2081(19)",0.9875
02/01/2026_07g00_1,2026-01-02,CS1,B4-401,60,60,"CO2011(30), EE2081(30)",1.0
02/01/2026_07g00_1,2026-01-02,CS1,B4-402,60,60,"CO2011(30), EE2081(30)",1.0
02/01/2026_07g00_1,2026-01-02,CS1,B4-501,80,74,"CO2011(30), EE2081(30), CI1003(14)",0.925
02/01/2026_07g00_1,2026-01-02,CS1,B4-502,80,60,"CO2011(30), EE2081(30)",0.75
02/01/2026_07g00_1,2026-01-02,CS1,B6-302,60,60,"CO2011(30), EE2081(30)",1.0
02/01/2026_07g00_1,2026-01-02,CS1,B6-306,80,60,"CO2011(30), EE3089(30)",0.75
02/01/2026_07g00_1,2026-01-02,CS1,B9-201,60,60,"ME4133(30), TR3001(30)",1.0
02/01/2026_07g00_1,2026-01-02,CS1,B8-304,62,58,"CI2003(29), CO2011(29)",0.9354838709677419
02/01/2026_07g00_1,2026-01-02,CS1,B1-303,56,53,"CH2003(29), EE3117(24)",0.9464285714285714
02/01/2026_07g00_1,2026-01-02,CS1,B6-305,60,57,"EE3089(29), CO2011(28)",0.95
02/01/2026_07g00_1,2026-01-02,CS1,B4-504,60,51,"CH2003(28), CI2003(23)",0.85
02/01/2026_07g00_1,2026-01-02,CS1,C4-302,50,43,"EE2015(22), ME4133(21)",0.86
02/01/2026_07g00_1,2026-01-02,CS1,C4-401,50,41,"TR3001(21), CO2011(20)",0.82
02/01/2026_07g00_1,2026-01-02,CS1,B6-301,50,19,CO2011(19),0.38
02/01/2026_07g00_2,2026-01-02,CS2,H6-GD,250,250,"CH2003(50), ME4133(46), EE2015(44), CO2011(42), CH4101(41), EE3017(27)",1.0
02/01/2026_07g00_2,2026-01-02,CS2,H3-306,142,128,"CH2003(46), EE2015(42), CI2003(40)",0.9014084507042254
02/01/2026_07g00_2,2026-01-02,CS2,H6-110,80,80,"CI2003(40), CO2011(40)",1.0
02/01/2026_07g00_2,2026-01-02,CS2,H6-113,129,120,"CI2003(40), CO2011(40), CH2003(40)",0.9302325581395349
02/01/2026_07g00_2,2026-01-02,CS2,H6-201,120,120,"CI2003(40), CO2011(40), CH2003(40)",1.0
02/01/2026_07g00_2,2026-01-02,CS2,H6-205,117,117,"CI2003(40), CO2011(40), EE2081(37)",1.0
02/01/2026_07g00_2,2026-01-02,CS2,H6-211,126,120,"CI2003(40), CO2011(40), CH2003(40)",0.9523809523809523
02/01/2026_07g00_2,2026-01-02,CS2,H6-305,129,120,"CI2003(40), CO2011(40), CH4101(40)",0.9302325581395349
02/01/2026_07g00_2,2026-01-02,CS2,H6-311,135,120,"CI2003(40), CO2011(40), EE2015(40)",0.8888888888888888
02/01/2026_07g00_2,2026-01-02,CS2,H6-405,120,120,"CI2003(40), CO2011(40), EE2015(40)",1.0
02/01/2026_07g00_2,2026-01-02,CS2,H6-412,123,120,"CI2003(40), CO2011(40), EE2015(40)",0.975609756097561
02/01/2026_07g00_2,2026-01-02,CS2,H2-403,93,80,"CO2011(40), EE2015(40)",0.8602150537634409
02/01/2026_07g00_2,2026-01-02,CS2,H2-404,93,80,"CO2011(40), EE2081(40)",0.8602150537634409
02/01/2026_07g00_2,2026-01-02,CS2,H6-504,106,106,"EE2081(40), EE3117(40), EE3089(26)",1.0
02/01/2026_07g00_2,2026-01-02,CS2,H6-506,105,100,"EE2081(40), TR3001(40), EE3117(20)",0.9523809523809523
02/01/2026_07g00_2,2026-01-02,CS2,H6-516,114,113,"EE2081(40), CI2003(39), CH2003(34)",0.9912280701754386
02/01/2026_07g00_2,2026-01-02,CS2,H6-802,120,118,"EE2081(40), CI2003(39), CO2011(39)",0.9833333333333333
02/01/2026_07g00_2,2026-01-02,CS2,H6-810,120,116,"EE2081(40), CI2003(38), CH2003(38)",0.9666666666666667
02/01/2026_07g00_2,2026-01-02,CS2,H6-811,150,95,"EE2081(40), CI2003(37), TR3001(18)",0.6333333333333333
02/01/2026_07g00_2,2026-01-02,CS2,H6-510,102,75,"EE2081(38), CI2003(37)",0.7352941176470589
02/01/2026_07g00_2,2026-01-02,CS2,H6-213,80,74,"CI2003(37), EE2081(37)",0.925
02/01/2026_07g00_2,2026-01-02,CS2,H6-214,80,72,"CI2003(36), EE2081(36)",0.9
02/01/2026_07g00_2,2026-01-02,CS2,H6-310,80,59,"CI2003(36), EE2081(23)",0.7375
02/01/2026_07g00_2,2026-01-02,CS2,H6-312,80,36,CI2003(36),0.45
02/01/2026_07g00_2,2026-01-02,CS2,H6-313,80,36,CI2003(36),0.45
02/01/2026_07g00_2,2026-01-02,CS2,H6-306,80,35,CI2003(35),0.4375
02/01/2026_07g00_2,2026-01-02,CS2,H6-411,80,35,CI2003(35),0.4375
02/01/2026_07g00_2,2026-01-02,CS2,H6-413,80,35,CI2003(35),0.4375
02/01/2026_07g00_2,2026-01-02,CS2,H6-414,80,34,CI2003(34),0.425
02/01/2026_09g30_1,2026-01-02,CS1,B5-GD,130,62,"MA3019(21), MA2033(15), AS3093(13), MA4139(10), AS2049(3)",0.47692307692307695
02/01/2026_09g30_2,2026-01-02,CS2,H6-GD,250,243,"GE3137(46), GE2053(40), MA2033(40), ME2113(40), ME4615(40), ME2065(37)",0.972
02/01/2026_09g30_2,2026-01-02,CS2,H6-211,126,126,"MA2033(40), GE2053(38), GE2065(30), ME2065(18)",1.0
02/01/2026_09g30_2,2026-01-02,CS2,H6-212,80,69,"MA2033(40), ME2113(29)",0.8625
02/01/2026_09g30_2,2026-01-02,CS2,H6-213,80,79,"MA2033(37), ME4615(29), CO3033(13)",0.9875
02/01/2026_09g30_2,2026-01-02,CS2,H6-306,80,76,"EN3207(28), MA4125(26), TR4021(22)",0.95
02/01/2026_09g30_2,2026-01-02,CS2,H6-214,80,35,"MA2033(20), IM4001(15)",0.4375
02/01/2026_13g00_1,2026-01-02,CS1,B5-GD,130,130,"AS1003(45), ME2089(44), IM3047(41)",1.0
02/01/2026_13g00_1,2026-01-02,CS1,B4-306,80,76,"CH3351(32), EE2035(31), CH3341(13)",0.95
02/01/2026_13g00_1,2026-01-02,CS1,B8-301,66,60,"CH3341(30), IM3047(30)",0.9090909090909091
02/01/2026_13g00_1,2026-01-02,CS1,B4-501,80,70,"ME2089(30), IM3047(26), EE2035(14)",0.875
02/01/2026_13g00_1,2026-01-02,CS1,B4-502,80,42,"ME2089(30), CO3067(12)",0.525
02/01/2026_13g00_1,2026-01-02,CS1,B4-504,60,29,ME2089(29),0.48333333333333334
02/01/2026_13g00_2,2026-01-02,CS2,H6-GD,250,248,"CI4145(50), CO3067(49), CH3341(42), IM3047(41), ME2089(41), EE2035(25)",0.992
02/01/2026_13g00_2,2026-01-02,CS2,H6-311,135,121,"ME2089(41), AS1003(40), CH3351(40)",0.8962962962962963
02/01/2026_13g00_2,2026-01-02,CS2,H6-412,123,121,"ME2089(41), EE2035(40), IM3047(40)",0.983739837398374
02/01/2026_13g00_2,2026-01-02,CS2,H6-512,105,104,"EE2035(40), IM3047(40), CH3351(24)",0.9904761904761905
02/01/2026_13g00_2,2026-01-02,CS2,H6-516,114,100,"EE2035(40), IM3047(40), IU3067(20)",0.8771929824561403
02/01/2026_13g00_2,2026-01-02,CS2,H6-208,117,100,"IM3047(40), ME2089(40), PH2001(20)",0.8547008547008547
02/01/2026_13g00_2,2026-01-02,CS2,H6-210,80,80,"IM3047(40), ME2089(40)",1.0
02/01/2026_13g00_2,2026-01-02,CS2,H6-211,126,119,"IM3047(40), ME2089(40), AS1003(39)",0.9444444444444444
02/01/2026_13g00_2,2026-01-02,CS2,H6-212,80,80,"IM3047(40), ME2089(40)",1.0
02/01/2026_13g00_2,2026-01-02,CS2,H6-213,80,79,"IM3047(40), EE2035(39)",0.9875
02/01/2026_13g00_2,2026-01-02,CS2,H6-214,80,79,"IM3047(40), PH2001(39)",0.9875
02/01/2026_13g00_2,2026-01-02,CS2,H6-313,80,57,"ME2089(38), AS1003(19)",0.7125
02/01/2026_13g00_2,2026-01-02,CS2,H6-411,80,37,ME2089(37),0.4625
02/01/2026_15g30_1,2026-01-02,CS1,B5-GD,130,35,CO3061(35),0.2692307692307692
02/01/2026_15g30_1,2026-01-02,CS1,B4-303,60,30,CO3061(30),0.5
02/01/2026_15g30_1,2026-01-02,CS1,B4-305,80,30,CO3061(30),0.375
02/01/2026_15g30_1,2026-01-02,CS1,B4-301,60,22,CO3061(22),0.36666666666666664
02/01/2026_15g30_1,2026-01-02,CS1,B4-302,60,19,CO3061(19),0.31666666666666665
02/01/2026_15g30_2,2026-01-02,CS2,H6-GD,250,40,CO3061(40),0.16
02/01/2026_15g30_2,2026-01-02,CS2,H6-110,80,40,CO3061(40),0.5
02/01/2026_15g30_2,2026-01-02,CS2,H6-112,80,40,CO3061(40),0.5
02/01/2026_15g30_2,2026-01-02,CS2,H6-113,129,40,CO3061(40),0.31007751937984496
02/01/2026_18g15_1,2026-01-02,CS1,B5-GD,130,129,"CO5175(41), CO5111(30), CH5711(30), CH5747(28)",0.9923076923076923
02/01/2026_18g15_1,2026-01-02,CS1,B4-302,60,56,"CH5711(28), CI5777(16), MA5071(12)",0.9333333333333333
03/01/2026_07g00_1,2026-01-03,CS1,B5-GD,130,130,"MT1013(39), CO4033(30), CO5097(30), IM4003(27), ME5091(4)",1.0
03/01/2026_07g00_1,2026-01-03,CS1,B6-303,60,60,"CO5097(30), MT1013(30)",1.0
03/01/2026_07g00_1,2026-01-03,CS1,B6-306,80,79,"CO5097(30), CI5239(26), TR4057(18), EE3035(5)",0.9875
03/01/2026_07g00_1,2026-01-03,CS1,B4-302,60,57,"ME3005(25), CO5097(17), CH3131(15)",0.95
03/01/2026_07g00_1,2026-01-03,CS1,B4-301,60,56,"ME3005(15), AS3031(13), EE3189(11), MA2037(10), MA4065(7)",0.9333333333333333
03/01/2026_07g00_1,2026-01-03,CS1,B4-505,120,5,EN5075(5),0.041666666666666664
03/01/2026_07g00_2,2026-01-03,CS2,H6-GD,250,250,"EE3035(58), IM4003(54), IU2031(51), GE4091(50), MA4065(36), GE3203(1)",1.0
03/01/2026_07g00_2,2026-01-03,CS2,H6-205,117,116,"IU2031(43), IM4003(41), EE3101(32)",0.9914529914529915
03/01/2026_07g00_2,2026-01-03,CS2,H6-311,135,131,"CI3237(40), CO4033(40), CH3131(40), CH4063(11)",0.9703703703703703
03/01/2026_07g00_2,2026-01-03,CS2,H6-211,126,119,"EN2065(40), IM4003(40), AS3031(39)",0.9444444444444444
03/01/2026_07g00_2,2026-01-03,CS2,H6-212,80,79,"EN2065(40), IU2031(39)",0.9875
03/01/2026_07g00_2,2026-01-03,CS2,H6-213,80,77,"EN2065(39), CH3131(38)",0.9625
03/01/2026_07g00_2,2026-01-03,CS2,H6-312,80,73,"CH4107(38), ME3005(35)",0.9125
03/01/2026_07g00_2,2026-01-03,CS2,H6-510,102,101,"TR3039(32), MA4065(28), EN3211(25), CI4159(16)",0.9901960784313726
03/01/2026_07g00_2,2026-01-03,CS2,H6-310,80,40,"CI3237(20), CO4033(20)",0.5
03/01/2026_09g30_1,2026-01-03,CS1,B5-GD,130,40,SP1035(40),0.3076923076923077
03/01/2026_09g30_1,2026-01-03,CS1,B4-406,108,38,SP1035(38),0.35185185185185186
03/01/2026_09g30_1,2026-01-03,CS1,B4-305,80,31,SP1035(31),0.3875
03/01/2026_09g30_1,2026-01-03,CS1,B1-208,84,30,SP1035(30),0.35714285714285715
03/01/2026_09g30_1,2026-01-03,CS1,B1-212,72,30,SP1035(30),0.4166666666666667
03/01/2026_09g30_1,2026-01-03,CS1,B1-213,72,30,SP1035(30),0.4166666666666667
03/01/2026_09g30_1,2026-01-03,CS1,B1-305,72,30,SP1035(30),0.4166666666666667
03/01/2026_09g30_1,2026-01-03,CS1,B1-306,84,30,SP1035(30),0.35714285714285715
03/01/2026_09g30_1,2026-01-03,CS1,B1-309,56,30,SP1035(30),0.5357142857142857
03/01/2026_09g30_1,2026-01-03,CS1,B1-311,80,30,SP1035(30),0.375
03/01/2026_09g30_1,2026-01-03,CS1,B1-315,56,30,SP1035(30),0.5357142857142857
03/01/2026_09g30_1,2026-01-03,CS1,B4-301,60,30,SP1035(30),0.5
03/01/2026_09g30_1,2026-01-03,CS1,B4-302,60,30,SP1035(30),0.5
03/01/2026_09g30_1,2026-01-03,CS1,B4-303,60,30,SP1035(30),0.5
03/01/2026_09g30_1,2026-01-03,CS1,B4-306,80,30,SP1035(30),0.375
03/01/2026_09g30_1,2026-01-03,CS1,B4-401,60,30,SP1035(30),0.5
03/01/2026_09g30_1,2026-01-03,CS1,B4-402,60,30,SP1035(30),0.5
03/01/2026_09g30_1,2026-01-03,CS1,B4-403,60,30,SP1035(30),0.5
03/01/2026_09g30_1,2026-01-03,CS1,B4-405,60,30,SP1035(30),0.5
03/01/2026_09g30_1,2026-01-03,CS1,B4-501,80,30,SP1035(30),0.375
03/01/2026_09g30_1,2026-01-03,CS1,B4-502,80,30,SP1035(30),0.375
03/01/2026_09g30_1,2026-01-03,CS1,B4-504,60,30,SP1035(30),0.5
03/01/2026_09g30_1,2026-01-03,CS1,B1-313,56,29,SP1035(29),0.5178571428571429
03/01/2026_09g30_1,2026-01-03,CS1,B1-314,56,29,SP1035(29),0.5178571428571429
03/01/2026_09g30_1,2026-01-03,CS1,B1-308,72,23,SP1035(23),0.3194444444444444
03/01/2026_09g30_1,2026-01-03,CS1,B1-214,48,22,SP1035(22),0.4583333333333333
03/01/2026_09g30_1,2026-01-03,CS1,B1-215,48,20,SP1035(20),0.4166666666666667
03/01/2026_09g30_2,2026-01-03,CS2,H6-GD,250,44,SP1035(44),0.176
03/01/2026_09g30_2,2026-01-03,CS2,H6-110,80,40,SP1035(40),0.5
03/01/2026_09g30_2,2026-01-03,CS2,H6-112,80,40,SP1035(40),0.5
03/01/2026_09g30_2,2026-01-03,CS2,H6-201,120,40,SP1035(40),0.3333333333333333
03/01/2026_09g30_2,2026-01-03,CS2,H6-205,117,40,SP1035(40),0.3418803418803419
03/01/2026_09g30_2,2026-01-03,CS2,H6-206,80,40,SP1035(40),0.5
03/01/2026_09g30_2,2026-01-03,CS2,H6-208,117,40,SP1035(40),0.3418803418803419
03/01/2026_09g30_2,2026-01-03,CS2,H6-210,80,40,SP1035(40),0.5
03/01/2026_09g30_2,2026-01-03,CS2,H6-211,126,40,SP1035(40),0.31746031746031744
03/01/2026_09g30_2,2026-01-03,CS2,H6-212,80,40,SP1035(40),0.5
03/01/2026_09g30_2,2026-01-03,CS2,H6-213,80,40,SP1035(40),0.5
03/01/2026_09g30_2,2026-01-03,CS2,H6-214,80,40,SP1035(40),0.5
03/01/2026_09g30_2,2026-01-03,CS2,H6-305,129,40,SP1035(40),0.31007751937984496
03/01/2026_09g30_2,2026-01-03,CS2,H6-308,144,40,SP1035(40),0.2777777777777778
03/01/2026_09g30_2,2026-01-03,CS2,H6-310,80,40,SP1035(40),0.5
03/01/2026_09g30_2,2026-01-03,CS2,H6-312,80,40,SP1035(40),0.5
03/01/2026_09g30_2,2026-01-03,CS2,H6-313,80,40,SP1035(40),0.5
03/01/2026_09g30_2,2026-01-03,CS2,H6-405,120,40,SP1035(40),0.3333333333333333
03/01/2026_09g30_2,2026-01-03,CS2,H6-411,80,40,SP1035(40),0.5
03/01/2026_09g30_2,2026-01-03,CS2,H6-412,123,40,SP1035(40),0.3252032520325203
03/01/2026_09g30_2,2026-01-03,CS2,H6-413,80,40,SP1035(40),0.5
03/01/2026_09g30_2,2026-01-03,CS2,H6-414,80,40,SP1035(40),0.5
03/01/2026_09g30_2,2026-01-03,CS2,H6-504,106,40,SP1035(40),0.37735849056603776
03/01/2026_09g30_2,2026-01-03,CS2,H6-506,105,40,SP1035(40),0.38095238095238093
03/01/2026_09g30_2,2026-01-03,CS2,H6-510,102,40,SP1035(40),0.39215686274509803
03/01/2026_09g30_2,2026-01-03,CS2,H6-512,105,40,SP1035(40),0.38095238095238093
03/01/2026_09g30_2,2026-01-03,CS2,H6-514,108,40,SP1035(40),0.37037037037037035
03/01/2026_09g30_2,2026-01-03,CS2,H6-516,114,40,SP1035(40),0.3508771929824561
03/01/2026_09g30_2,2026-01-03,CS2,H6-802,120,40,SP1035(40),0.3333333333333333
03/01/2026_09g30_2,2026-01-03,CS2,H6-810,120,40,SP1035(40),0.3333333333333333
03/01/2026_09g30_2,2026-01-03,CS2,H6-811,150,40,SP1035(40),0.26666666666666666
03/01/2026_09g30_2,2026-01-03,CS2,H1-101,138,39,SP1035(39),0.2826086956521739
03/01/2026_09g30_2,2026-01-03,CS2,H6-109,80,39,SP1035(39),0.4875
03/01/2026_09g30_2,2026-01-03,CS2,H6-306,80,39,SP1035(39),0.4875
03/01/2026_09g30_2,2026-01-03,CS2,H6-311,135,39,SP1035(39),0.28888888888888886
03/01/2026_09g30_2,2026-01-03,CS2,H6-415,80,39,SP1035(39),0.4875
03/01/2026_09g30_2,2026-01-03,CS2,H1-104,138,32,SP1035(32),0.2318840579710145
03/01/2026_09g30_2,2026-01-03,CS2,H1-103,90,31,SP1035(31),0.34444444444444444
03/01/2026_09g30_2,2026-01-03,CS2,H1-102,93,27,SP1035(27),0.2903225806451613
03/01/2026_13g00_1,2026-01-03,CS1,B5-GD,130,129,"IM1019(45), TR2039(42), CH5607(30), CH5653(12)",0.9923076923076923
03/01/2026_13g00_1,2026-01-03,CS1,B4-502,80,69,"IM1019(40), CO5185(29)",0.8625
03/01/2026_13g00_1,2026-01-03,CS1,B4-501,80,69,"IM1019(30), CI5253(22), CH5607(17)",0.8625
03/01/2026_13g00_1,2026-01-03,CS1,B4-504,60,41,"IM1019(25), CH4087(16)",0.6833333333333333
03/01/2026_13g00_2,2026-01-03,CS2,H6-GD,250,235,"CH4087(47), IM1019(41), EN1005(40), TR2039(40), EE3171(33), ME2071(23), IU1005(11)",0.94
03/01/2026_13g00_2,2026-01-03,CS2,H6-110,80,80,"EN1005(40), IM1019(40)",1.0
03/01/2026_13g00_2,2026-01-03,CS2,H6-208,117,57,"IM1019(40), TR2039(17)",0.48717948717948717
03/01/2026_13g00_2,2026-01-03,CS2,H6-210,80,40,IM1019(40),0.5
03/01/2026_13g00_2,2026-01-03,CS2,H6-211,126,40,IM1019(40),0.31746031746031744
03/01/2026_13g00_2,2026-01-03,CS2,H6-206,80,39,IM1019(39),0.4875
03/01/2026_15g30_1,2026-01-03,CS1,B5-GD,130,46,CO3043(46),0.35384615384615387
03/01/2026_15g30_1,2026-01-03,CS1,B4-405,60,25,CO3043(25),0.4166666666666667
03/01/2026_15g30_2,2026-01-03,CS2,H6-GD,250,50,CO3043(50),0.2
03/01/2026_15g30_2,2026-01-03,CS2,H6-110,80,40,CO3043(40),0.5
03/01/2026_15g30_2,2026-01-03,CS2,H6-112,80,40,CO3043(40),0.5
04/01/2026_07g00_1,2026-01-04,CS1,B5-GD,130,130,"IM1025(42), TR4087(42), GK5033(40), CI3259(6)",1.0
04/01/2026_07g00_1,2026-01-04,CS1,B4-501,80,80,"GK5033(35), EE3411(31), CH2109(14)",1.0
04/01/2026_07g00_1,2026-01-04,CS1,B4-502,80,80,"GK5033(32), AS2013(30), EE2419(18)",1.0
04/01/2026_07g00_1,2026-01-04,CS1,B4-302,60,60,"EE3411(30), IM1025(30)",1.0
04/01/2026_07g00_1,2026-01-04,CS1,B1-306,84,84,"IM1025(30), IM3073(30), CH4111(24)",1.0
04/01/2026_07g00_1,2026-01-04,CS1,B1-309,56,54,"IM1025(30), MA4079(24)",0.9642857142857143
04/01/2026_07g00_1,2026-01-04,CS1,B1-311,80,77,"IM1025(30), AS3075(21), CI2157(21), MA4181(5)",0.9625
04/01/2026_07g00_1,2026-01-04,CS1,B1-315,56,49,"IM1025(30), IM3073(19)",0.875
04/01/2026_07g00_1,2026-01-04,CS1,B1-212,72,64,"IM1025(29), PH1009(18), MA3139(17)",0.8888888888888888
04/01/2026_07g00_1,2026-01-04,CS1,B1-313,56,56,"IM1025(29), PH2003(17), CH4115(10)",1.0
04/01/2026_07g00_1,2026-01-04,CS1,B1-314,56,51,"IM1025(20), AS2013(16), MA3113(15)",0.9107142857142857
04/01/2026_07g00_1,2026-01-04,CS1,B1-210,48,17,IM1025(17),0.3541666666666667
04/01/2026_07g00_2,2026-01-04,CS2,H6-GD,250,250,"CH4115(43), CI4139(42), CH2109(42), GE2069(42), IM1025(42), ME2139(39)",1.0
04/01/2026_07g00_2,2026-01-04,CS2,H6-811,150,149,"IM3073(42), IM1025(41), AS2013(40), CI3263(26)",0.9933333333333333
04/01/2026_07g00_2,2026-01-04,CS2,H6-504,106,106,"AS2069(40), IM1025(40), AS2013(26)",1.0
04/01/2026_07g00_2,2026-01-04,CS2,H6-506,105,104,"AS2069(40), IM1025(40), ME2139(24)",0.9904761904761905
04/01/2026_07g00_2,2026-01-04,CS2,H6-112,80,80,"IM1025(40), IM3073(40)",1.0
04/01/2026_07g00_2,2026-01-04,CS2,H6-201,120,120,"IM1025(40), ME4025(40), PH2003(40)",1.0
04/01/2026_07g00_2,2026-01-04,CS2,H6-206,80,79,"IM1025(40), ME4025(39)",0.9875
04/01/2026_07g00_2,2026-01-04,CS2,H6-208,117,115,"IM1025(40), ME4025(39), IU3057(36)",0.9829059829059829
04/01/2026_07g00_2,2026-01-04,CS2,H6-210,80,80,"IM1025(40), ME4025(30), GE4033(10)",1.0
04/01/2026_07g00_2,2026-01-04,CS2,H6-211,126,126,"IM1025(40), TR4087(29), CI4147(22), CI4155(20), MA4025(8), MA2011(7)",1.0
04/01/2026_07g00_2,2026-01-04,CS2,H6-212,80,79,"IM1025(40), PH2003(20), CI3259(19)",0.9875
04/01/2026_07g00_2,2026-01-04,CS2,H6-213,80,56,"IM1025(40), MA3089(16)",0.7
04/01/2026_07g00_2,2026-01-04,CS2,H6-214,80,40,IM1025(40),0.5
04/01/2026_07g00_2,2026-01-04,CS2,H6-305,129,40,IM1025(40),0.31007751937984496
04/01/2026_07g00_2,2026-01-04,CS2,H6-306,80,40,IM1025(40),0.5
04/01/2026_07g00_2,2026-01-04,CS2,H6-310,80,40,IM1025(40),0.5
04/01/2026_07g00_2,2026-01-04,CS2,H6-311,135,40,IM1025(40),0.2962962962962963
04/01/2026_07g00_2,2026-01-04,CS2,H6-312,80,40,IM1025(40),0.5
04/01/2026_07g00_2,2026-01-04,CS2,H6-313,80,40,IM1025(40),0.5
04/01/2026_07g00_2,2026-01-04,CS2,H6-405,120,38,IM1025(38),0.31666666666666665
04/01/2026_07g00_2,2026-01-04,CS2,H6-411,80,30,IM1025(30),0.375
04/01/2026_07g00_2,2026-01-04,CS2,H6-412,123,30,IM1025(30),0.24390243902439024
04/01/2026_09g30_1,2026-01-04,CS1,B5-GD,130,125,"CH5699(42), CI5405(37), CO5137(31), IM1013(15)",0.9615384615384616
04/01/2026_09g30_1,2026-01-04,CS1,B6-304,60,59,"IM1013(31), IM5111(28)",0.9833333333333333
04/01/2026_09g30_1,2026-01-04,CS1,B6-303,60,56,"IM1013(29), EE5195(27)",0.9333333333333333
04/01/2026_09g30_1,2026-01-04,CS1,B4-301,60,60,"CI5143(22), CI5249(14), IM1013(14), EN5147(10)",1.0
04/01/2026_09g30_1,2026-01-04,CS1,B4-402,60,29,"CH5741(13), MA5067(8), ME5087(8)",0.48333333333333334
04/01/2026_09g30_2,2026-01-04,CS2,H6-GD,250,40,IM1013(40),0.16
04/01/2026_09g30_2,2026-01-04,CS2,H6-113,129,40,IM1013(40),0.31007751937984496
04/01/2026_09g30_2,2026-01-04,CS2,H6-110,80,39,IM1013(39),0.4875
04/01/2026_09g30_2,2026-01-04,CS2,H6-112,80,39,IM1013(39),0.4875
04/01/2026_13g00_1,2026-01-04,CS1,B5-GD,130,128,"CH3329(39), TR3011(39), CO3117(37), ME3003(13)",0.9846153846153847
04/01/2026_13g00_1,2026-01-04,CS1,B4-501,80,67,"EE3097(34), CO3117(33)",0.8375
04/01/2026_13g00_1,2026-01-04,CS1,B4-303,60,56,"CO3117(32), IM1031(24)",0.9333333333333333
04/01/2026_13g00_1,2026-01-04,CS1,B4-302,60,60,"CO3117(30), CH3329(30)",1.0
04/01/2026_13g00_1,2026-01-04,CS1,B4-405,60,60,"CH3329(30), EE3097(30)",1.0
04/01/2026_13g00_1,2026-01-04,CS1,B1-210,48,47,"ME3003(24), CO3117(23)",0.9791666666666666
04/01/2026_13g00_1,2026-01-04,CS1,B1-313,56,52,"EE2005(22), ME3003(21), EE3097(9)",0.9285714285714286
04/01/2026_13g00_1,2026-01-04,CS1,B4-402,60,52,"CH3329(20), EN3087(16), TR3011(16)",0.8666666666666667
04/01/2026_13g00_2,2026-01-04,CS2,H6-GD,250,250,"EE2005(50), EN3087(50), IM3077(43), EE3097(42), CI4131(40), AS3061(25)",1.0
04/01/2026_13g00_2,2026-01-04,CS2,H6-113,129,120,"CI4131(40), CO3117(40), CH3329(40)",0.9302325581395349
04/01/2026_13g00_2,2026-01-04,CS2,H6-214,80,80,"CI4131(40), CO3117(40)",1.0
04/01/2026_13g00_2,2026-01-04,CS2,H6-514,108,106,"CO3117(40), CH3329(40), ME2049(26)",0.9814814814814815
04/01/2026_13g00_2,2026-01-04,CS2,H6-516,114,111,"CO3117(40), EE2005(40), EE3097(31)",0.9736842105263158
04/01/2026_13g00_2,2026-01-04,CS2,H1-101,138,120,"EE3011(40), EE3097(40), IM1031(40)",0.8695652173913043
04/01/2026_13g00_2,2026-01-04,CS2,H6-811,150,144,"ME2049(40), ME3003(40), CH3329(39), EE1005(25)",0.96
04/01/2026_13g00_2,2026-01-04,CS2,H6-205,117,116,"ME3003(40), EE1005(39), IM1031(37)",0.9914529914529915
04/01/2026_13g00_2,2026-01-04,CS2,H6-206,80,76,"ME3003(40), EE3097(36)",0.95
04/01/2026_13g00_2,2026-01-04,CS2,H6-208,117,98,"ME3003(40), CI4131(35), EE3011(23)",0.8376068376068376
04/01/2026_13g00_2,2026-01-04,CS2,H6-211,126,80,"ME3003(40), CI4131(20), CO3117(20)",0.6349206349206349
04/01/2026_13g00_2,2026-01-04,CS2,H6-210,80,39,ME3003(39),0.4875
04/01/2026_13g00_2,2026-01-04,CS2,H6-212,80,39,ME3003(39),0.4875
04/01/2026_13g00_2,2026-01-04,CS2,H6-213,80,20,ME3003(20),0.25
04/01/2026_15g30_1,2026-01-04,CS1,B5-GD,130,72,"CO5173(33), CH5647(28), TR5069(11)",0.5538461538461539
04/01/2026_15g30_1,2026-01-04,CS1,B4-305,80,32,CO5173(32),0.4
