F_MAMH,F_TENPHMOI,NGAYTHI,GIOTHI_BD,COSO,F_SOLUONG,SUC_CHUA,KEY_CA
PH1003,B4-303,46013,07g00,1,29,60,22/12/2025_07g00_1
PH1003,B4-305,46013,07g00,1,39,80,22/12/2025_07g00_1
PH1003,B4-306,46013,07g00,1,39,80,22/12/2025_07g00_1
PH1003,B4-401,46013,07g00,1,30,60,22/12/2025_07g00_1
PH1003,B4-402,46013,07g00,1,30,60,22/12/2025_07g00_1
PH1003,B4-403,46013,07g00,1,30,60,22/12/2025_07g00_1
PH1003,B4-405,46013,07g00,1,30,60,22/12/2025_07g00_1
PH1003,B4-406,46013,07g00,1,46,108,22/12/2025_07g00_1
PH1003,B4-501,46013,07g00,1,42,80,22/12/2025_07g00_1
PH1003,B4-502,46013,07g00,1,41,80,22/12/2025_07g00_1
PH1003,B4-504,46013,07g00,1,30,60,22/12/2025_07g00_1
PH1003,B4-505,46013,07g00,1,39,120,22/12/2025_07g00_1
PH1003,B6-302,46013,07g00,1,30,60,22/12/2025_07g00_1
PH1003,B6-303,46013,07g00,1,30,60,22/12/2025_07g00_1
PH1003,B6-304,46013,07g00,1,30,60,22/12/2025_07g00_1
PH1003,B6-305,46013,07g00,1,30,60,22/12/2025_07g00_1
PH1003,B6-306,46013,07g00,1,35,80,22/12/2025_07g00_1
PH1003,B8-301,46013,07g00,1,30,66,22/12/2025_07g00_1
PH1003,B8-303,46013,07g00,1,30,62,22/12/2025_07g00_1
PH1003,B8-304,46013,07g00,1,30,62,22/12/2025_07g00_1
PH1003,C4-301,46013,07g00,1,35,80,22/12/2025_07g00_1
PH1003,C4-304,46013,07g00,1,34,80,22/12/2025_07g00_1
PH1003,C4-402,46013,07g00,1,34,80,22/12/2025_07g00_1
PH1003,C4-403,46013,07g00,1,34,80,22/12/2025_07g00_1
PH1003,C4-502,46013,07g00,1,35,80,22/12/2025_07g00_1
PH1003,C5-303,46013,07g00,1,32,80,22/12/2025_07g00_1
PH1003,C5-401,46013,07g00,1,31,80,22/12/2025_07g00_1
PH1003,C5-403,46013,07g00,1,31,80,22/12/2025_07g00_1
PH1003,C5-502,46013,07g00,1,30,80,22/12/2025_07g00_1
PH1003,C5-503,46013,07g00,1,30,80,22/12/2025_07g00_1
PH1011,B10-203,46013,07g00,1,30,70,22/12/2025_07g00_1
PH1011,B9-201,46013,07g00,1,30,60,22/12/2025_07g00_1
PH1011,B9-202,46013,07g00,1,27,54,22/12/2025_07g00_1
PH1011,C6-401,46013,07g00,1,38,80,22/12/2025_07g00_1
PH1011,C6-402,46013,07g00,1,30,80,22/12/2025_07g00_1
PH1011,C6-403,46013,07g00,1,30,80,22/12/2025_07g00_1
IM1003,B4-301,46013,09g30,1,23,60,22/12/2025_09g30_1
IM1003,B4-302,46013,09g30,1,30,60,22/12/2025_09g30_1
IM1003,B4-303,46013,09g30,1,29,60,22/12/2025_09g30_1
IM1003,B4-305,46013,09g30,1,31,80,22/12/2025_09g30_1
IM1003,B4-306,46013,09g30,1,37,80,22/12/2025_09g30_1
PH1003,B6-301,46013,09g30,1,17,50,22/12/2025_09g30_1
PH1003,B6-302,46013,09g30,1,31,60,22/12/2025_09g30_1
PH1003,B6-303,46013,09g30,1,31,60,22/12/2025_09g30_1
PH1003,B6-304,46013,09g30,1,30,60,22/12/2025_09g30_1
PH1003,B6-305,46013,09g30,1,30,60,22/12/2025_09g30_1
PH1003,B6-306,46013,09g30,1,39,80,22/12/2025_09g30_1
AS2071,B4-406,46013,13g00,1,37,108,22/12/2025_13g00_1
AS2071,B4-501,46013,13g00,1,35,80,22/12/2025_13g00_1
AS2071,B4-502,46013,13g00,1,36,80,22/12/2025_13g00_1
AS2071,B4-504,46013,13g00,1,19,60,22/12/2025_13g00_1
AS2071,B4-505,46013,13g00,1,38,120,22/12/2025_13g00_1
CO3045,B4-306,46013,13g00,1,40,80,22/12/2025_13g00_1
CH3021,B4-403,46013,13g00,1,15,60,22/12/2025_13g00_1
CH4051,B1-308,46013,13g00,1,33,72,22/12/2025_13g00_1
CH4051,B1-309,46013,13g00,1,30,56,22/12/2025_13g00_1
CH4051,B1-313,46013,13g00,1,30,56,22/12/2025_13g00_1
CH4051,B1-314,46013,13g00,1,26,56,22/12/2025_13g00_1
CH4051,B1-315,46013,13g00,1,23,56,22/12/2025_13g00_1
EE3413,B1-305,46013,13g00,1,30,72,22/12/2025_13g00_1
EE3413,B1-306,46013,13g00,1,45,84,22/12/2025_13g00_1
EE4441,B6-306,46013,13g00,1,34,80,22/12/2025_13g00_1
MA3111,B4-402,46013,13g00,1,15,60,22/12/2025_13g00_1
MA4169,B4-401,46013,13g00,1,15,60,22/12/2025_13g00_1
ME3015,B1-206,46013,13g00,1,15,48,22/12/2025_13g00_1
ME3015,B1-208,46013,13g00,1,44,84,22/12/2025_13g00_1
ME4631,B1-311,46013,13g00,1,39,80,22/12/2025_13g00_1
TR3003,B4-301,46013,13g00,1,24,60,22/12/2025_13g00_1
LA1007,B4-303,46013,15g30,1,29,60,22/12/2025_15g30_1
LA1007,B4-305,46013,15g30,1,33,80,22/12/2025_15g30_1
LA1007,B4-306,46013,15g30,1,31,80,22/12/2025_15g30_1
CI5251,B4-401,46013,18g15,1,21,60,22/12/2025_18g15_1
CI5403,B4-403,46013,18g15,1,30,60,22/12/2025_18g15_1
CO5087,B4-406,46013,18g15,1,41,108,22/12/2025_18g15_1
CO5161,B4-505,46013,18g15,1,9,120,22/12/2025_18g15_1
CH5407,B4-502,46013,18g15,1,14,80,22/12/2025_18g15_1
CH5703,B4-305,46013,18g15,1,30,80,22/12/2025_18g15_1
CH5703,B4-306,46013,18g15,1,27,80,22/12/2025_18g15_1
EE5191,B4-301,46013,18g15,1,32,60,22/12/2025_18g15_1
IM5127,B4-405,46013,18g15,1,28,60,22/12/2025_18g15_1
MA5097,B4-302,46013,18g15,1,8,60,22/12/2025_18g15_1
ME5269,B4-402,46013,18g15,1,24,60,22/12/2025_18g15_1
TR5063,B4-504,46013,18g15,1,9,60,22/12/2025_18g15_1
IM3109,B6-301,46014,07g00,1,21,50,23/12/2025_07g00_1
MT1003,B10-203,46014,07g00,1,29,70,23/12/2025_07g00_1
MT1003,B1-203,46014,07g00,1,27,60,23/12/2025_07g00_1
MT1003,B1-208,46014,07g00,1,33,84,23/12/2025_07g00_1
MT1003,B1-212,46014,07g00,1,30,72,23/12/2025_07g00_1
MT1003,B1-213,46014,07g00,1,30,72,23/12/2025_07g00_1
MT1003,B1-301,46014,07g00,1,30,56,23/12/2025_07g00_1
MT1003,B1-302,46014,07g00,1,29,56,23/12/2025_07g00_1
MT1003,B1-303,46014,07g00,1,30,56,23/12/2025_07g00_1
MT1003,B1-305,46014,07g00,1,30,72,23/12/2025_07g00_1
MT1003,B1-306,46014,07g00,1,31,84,23/12/2025_07g00_1
MT1003,B1-308,46014,07g00,1,30,72,23/12/2025_07g00_1
MT1003,B1-309,46014,07g00,1,30,56,23/12/2025_07g00_1
MT1003,B1-311,46014,07g00,1,30,80,23/12/2025_07g00_1
MT1003,B1-313,46014,07g00,1,30,56,23/12/2025_07g00_1
MT1003,B1-314,46014,07g00,1,30,56,23/12/2025_07g00_1
MT1003,B1-315,46014,07g00,1,30,56,23/12/2025_07g00_1
MT1003,B4-301,46014,07g00,1,30,60,23/12/2025_07g00_1
MT1003,B4-302,46014,07g00,1,30,60,23/12/2025_07g00_1
MT1003,B4-303,46014,07g00,1,30,60,23/12/2025_07g00_1
MT1003,B4-305,46014,07g00,1,30,80,23/12/2025_07g00_1
MT1003,B4-306,46014,07g00,1,41,80,23/12/2025_07g00_1
MT1003,B4-401,46014,07g00,1,30,60,23/12/2025_07g00_1
MT1003,B4-402,46014,07g00,1,29,60,23/12/2025_07g00_1
MT1003,B4-406,46014,07g00,1,41,108,23/12/2025_07g00_1
MT1003,B6-302,46014,07g00,1,30,60,23/12/2025_07g00_1
MT1003,B6-303,46014,07g00,1,30,60,23/12/2025_07g00_1
MT1003,B6-304,46014,07g00,1,30,60,23/12/2025_07g00_1
MT1003,B6-305,46014,07g00,1,30,60,23/12/2025_07g00_1
MT1003,B6-306,46014,07g00,1,40,80,23/12/2025_07g00_1
MT1003,B8-301,46014,07g00,1,30,66,23/12/2025_07g00_1
MT1003,B8-303,46014,07g00,1,30,62,23/12/2025_07g00_1
MT1003,B8-304,46014,07g00,1,29,62,23/12/2025_07g00_1
MT1003,B9-201,46014,07g00,1,29,60,23/12/2025_07g00_1
MT1003,B9-202,46014,07g00,1,27,54,23/12/2025_07g00_1
MT1003,C4-301,46014,07g00,1,40,80,23/12/2025_07g00_1
MT1003,C4-303,46014,07g00,1,26,50,23/12/2025_07g00_1
MT1003,C4-304,46014,07g00,1,40,80,23/12/2025_07g00_1
MT1003,C4-402,46014,07g00,1,40,80,23/12/2025_07g00_1
MT1003,C4-403,46014,07g00,1,39,80,23/12/2025_07g00_1
MT1003,C4-502,46014,07g00,1,39,80,23/12/2025_07g00_1
MT1003,C5-303,46014,07g00,1,38,80,23/12/2025_07g00_1
MT1003,C5-401,46014,07g00,1,38,80,23/12/2025_07g00_1
MT1003,C5-403,46014,07g00,1,38,80,23/12/2025_07g00_1
MT1003,C5-502,46014,07g00,1,36,80,23/12/2025_07g00_1
MT1003,C5-503,46014,07g00,1,37,80,23/12/2025_07g00_1
MT1003,C6-401,46014,07g00,1,36,80,23/12/2025_07g00_1
MT1003,C6-402,46014,07g00,1,34,80,23/12/2025_07g00_1
MT1003,C6-403,46014,07g00,1,33,80,23/12/2025_07g00_1
MT1019,B4-403,46014,07g00,1,28,60,23/12/2025_07g00_1
MT1019,B4-405,46014,07g00,1,24,60,23/12/2025_07g00_1
MT1019,B4-501,46014,07g00,1,30,80,23/12/2025_07g00_1
MT1019,B4-502,46014,07g00,1,30,80,23/12/2025_07g00_1
MT1019,B4-504,46014,07g00,1,30,60,23/12/2025_07g00_1
MT1019,B4-505,46014,07g00,1,41,120,23/12/2025_07g00_1
CO3071,B4-501,46014,09g30,1,15,80,23/12/2025_09g30_1
ME4645,B8-303,46014,09g30,1,30,62,23/12/2025_09g30_1
ME4645,B8-304,46014,09g30,1,30,62,23/12/2025_09g30_1
MT1003,B4-303,46014,09g30,1,17,60,23/12/2025_09g30_1
MT1003,B4-401,46014,09g30,1,31,60,23/12/2025_09g30_1
MT1003,B4-402,46014,09g30,1,30,60,23/12/2025_09g30_1
MT1003,B4-403,46014,09g30,1,30,60,23/12/2025_09g30_1
MT1003,B4-405,46014,09g30,1,17,60,23/12/2025_09g30_1
MT1003,B4-406,46014,09g30,1,44,108,23/12/2025_09g30_1
MT1015,B6-301,46014,09g30,1,25,50,23/12/2025_09g30_1
MT1015,B6-302,46014,09g30,1,31,60,23/12/2025_09g30_1
MT1015,B6-303,46014,09g30,1,30,60,23/12/2025_09g30_1
MT1015,B6-304,46014,09g30,1,30,60,23/12/2025_09g30_1
MT1015,B6-305,46014,09g30,1,28,60,23/12/2025_09g30_1
MT1015,B6-306,46014,09g30,1,33,80,23/12/2025_09g30_1
MT1017,B4-301,46014,09g30,1,29,60,23/12/2025_09g30_1
MT1017,B4-302,46014,09g30,1,30,60,23/12/2025_09g30_1
MT1017,B4-305,46014,09g30,1,38,80,23/12/2025_09g30_1
MT1017,B4-306,46014,09g30,1,31,80,23/12/2025_09g30_1
MT1017,B4-504,46014,09g30,1,24,60,23/12/2025_09g30_1
TR3055,B4-502,46014,09g30,1,32,80,23/12/2025_09g30_1
AS3105,B4-504,46014,13g00,1,17,60,23/12/2025_13g00_1
CI1003,C6-102,46014,13g00,1,28,100,23/12/2025_13g00_1
CO3143,B4-303,46014,13g00,1,30,60,23/12/2025_13g00_1
CO3143,B4-305,46014,13g00,1,34,80,23/12/2025_13g00_1
CH3049,B4-502,46014,13g00,1,31,80,23/12/2025_13g00_1
CH4085,B4-306,46014,13g00,1,37,80,23/12/2025_13g00_1
EE3403,B4-402,46014,13g00,1,19,60,23/12/2025_13g00_1
EE3403,B4-403,46014,13g00,1,30,60,23/12/2025_13g00_1
EE4053,B4-501,46014,13g00,1,17,80,23/12/2025_13g00_1
LA1009,B4-401,46014,13g00,1,30,60,23/12/2025_13g00_1
LA1009,B4-405,46014,13g00,1,18,60,23/12/2025_13g00_1
ME4201,B4-301,46014,13g00,1,20,60,23/12/2025_13g00_1
ME4201,B4-302,46014,13g00,1,31,60,23/12/2025_13g00_1
TR3135,B4-406,46014,13g00,1,42,108,23/12/2025_13g00_1
ME2151,B4-405,46014,15g30,1,30,60,23/12/2025_15g30_1
ME2151,B4-406,46014,15g30,1,45,108,23/12/2025_15g30_1
CI5137,B4-501,46014,18g15,1,14,80,23/12/2025_18g15_1
CI5407,B4-306,46014,18g15,1,31,80,23/12/2025_18g15_1
CH5603,B4-402,46014,18g15,1,16,60,23/12/2025_18g15_1
CH5603,B4-403,46014,18g15,1,30,60,23/12/2025_18g15_1
EE5193,B4-405,46014,18g15,1,25,60,23/12/2025_18g15_1
GK5025,B4-301,46014,18g15,1,30,60,23/12/2025_18g15_1
GK5025,B4-302,46014,18g15,1,30,60,23/12/2025_18g15_1
GK5025,B4-303,46014,18g15,1,30,60,23/12/2025_18g15_1
GK5025,B4-305,46014,18g15,1,40,80,23/12/2025_18g15_1
IM5067,B4-406,46014,18g15,1,27,108,23/12/2025_18g15_1
TR5067,B4-502,46014,18g15,1,8,80,23/12/2025_18g15_1
TR5089,B4-505,46014,18g15,1,6,120,23/12/2025_18g15_1
CI2135,C4-404,46015,07g00,1,10,50,24/12/2025_07g00_1
CI2135,C4-502,46015,07g00,1,39,80,24/12/2025_07g00_1
CO1005,B1-208,46015,07g00,1,42,84,24/12/2025_07g00_1
CO1005,B1-210,46015,07g00,1,21,48,24/12/2025_07g00_1
CO1005,B1-212,46015,07g00,1,30,72,24/12/2025_07g00_1
CO1005,B1-214,46015,07g00,1,20,48,24/12/2025_07g00_1
CO1005,B1-301,46015,07g00,1,30,56,24/12/2025_07g00_1
CO1005,B1-302,46015,07g00,1,30,56,24/12/2025_07g00_1
CO1005,B1-303,46015,07g00,1,29,56,24/12/2025_07g00_1
CO1005,B1-305,46015,07g00,1,30,72,24/12/2025_07g00_1
CO1005,B1-306,46015,07g00,1,31,84,24/12/2025_07g00_1
CO1005,B1-308,46015,07g00,1,30,72,24/12/2025_07g00_1
CO1005,B1-309,46015,07g00,1,30,56,24/12/2025_07g00_1
CO1005,B1-311,46015,07g00,1,30,80,24/12/2025_07g00_1
CO1005,B1-313,46015,07g00,1,30,56,24/12/2025_07g00_1
CO1005,B1-314,46015,07g00,1,30,56,24/12/2025_07g00_1
CO1005,B1-315,46015,07g00,1,30,56,24/12/2025_07g00_1
CO3049,B9-201,46015,07g00,1,30,60,24/12/2025_07g00_1
CO3049,B9-203,46015,07g00,1,20,50,24/12/2025_07g00_1
CH2113,B4-301,46015,07g00,1,30,60,24/12/2025_07g00_1
CH2113,B4-302,46015,07g00,1,30,60,24/12/2025_07g00_1
CH2113,B4-303,46015,07g00,1,30,60,24/12/2025_07g00_1
CH2113,B4-305,46015,07g00,1,39,80,24/12/2025_07g00_1
CH2113,B4-306,46015,07g00,1,33,80,24/12/2025_07g00_1
CH2113,B4-401,46015,07g00,1,30,60,24/12/2025_07g00_1
CH2113,B4-402,46015,07g00,1,30,60,24/12/2025_07g00_1
CH2113,B4-403,46015,07g00,1,29,60,24/12/2025_07g00_1
CH2113,B4-405,46015,07g00,1,26,60,24/12/2025_07g00_1
CH2113,B4-406,46015,07g00,1,44,108,24/12/2025_07g00_1
EE1009,B1-206,46015,07g00,1,19,48,24/12/2025_07g00_1
EE1009,B1-215,46015,07g00,1,15,48,24/12/2025_07g00_1
EE1009,B4-501,46015,07g00,1,30,80,24/12/2025_07g00_1
EE1009,B4-502,46015,07g00,1,30,80,24/12/2025_07g00_1
EE1009,B4-504,46015,07g00,1,30,60,24/12/2025_07g00_1
EE1009,B4-505,46015,07g00,1,30,120,24/12/2025_07g00_1
EE1009,B6-301,46015,07g00,1,19,50,24/12/2025_07g00_1
EE1009,B6-302,46015,07g00,1,30,60,24/12/2025_07g00_1
EE1009,B6-303,46015,07g00,1,30,60,24/12/2025_07g00_1
EE1009,B6-304,46015,07g00,1,25,60,24/12/2025_07g00_1
EE1009,B6-305,46015,07g00,1,25,60,24/12/2025_07g00_1
EE1009,B6-306,46015,07g00,1,30,80,24/12/2025_07g00_1
EE2409,C5-303,46015,07g00,1,39,80,24/12/2025_07g00_1
IM2019,B8-301,46015,07g00,1,30,66,24/12/2025_07g00_1
IM2019,B8-303,46015,07g00,1,30,62,24/12/2025_07g00_1
IM2019,B8-304,46015,07g00,1,26,62,24/12/2025_07g00_1
IM2019,B9-202,46015,07g00,1,24,54,24/12/2025_07g00_1
ME2179,C4-301,46015,07g00,1,37,80,24/12/2025_07g00_1
ME2179,C4-303,46015,07g00,1,18,50,24/12/2025_07g00_1
ME2179,C4-304,46015,07g00,1,30,80,24/12/2025_07g00_1
ME2179,C4-402,46015,07g00,1,30,80,24/12/2025_07g00_1
ME2179,C4-403,46015,07g00,1,30,80,24/12/2025_07g00_1
ME3281,B10-204,46015,07g00,1,21,40,24/12/2025_07g00_1
ME3281,B10-205,46015,07g00,1,21,40,24/12/2025_07g00_1
CH3371,B4-403,46015,09g30,1,31,60,24/12/2025_09g30_1
EE4455,B1-311,46015,09g30,1,35,80,24/12/2025_09g30_1
EN3005,B4-402,46015,09g30,1,7,60,24/12/2025_09g30_1
MA3163,B4-504,46015,09g30,1,4,60,24/12/2025_09g30_1
MT1011,B4-301,46015,09g30,1,30,60,24/12/2025_09g30_1
MT1011,B4-302,46015,09g30,1,30,60,24/12/2025_09g30_1
MT1011,B4-303,46015,09g30,1,31,60,24/12/2025_09g30_1
MT1011,B4-305,46015,09g30,1,33,80,24/12/2025_09g30_1
MT1011,B4-306,46015,09g30,1,36,80,24/12/2025_09g30_1
MT1011,B4-401,46015,09g30,1,17,60,24/12/2025_09g30_1
TR1005,B4-405,46015,09g30,1,27,60,24/12/2025_09g30_1
TR1005,B4-406,46015,09g30,1,42,108,24/12/2025_09g30_1
EE3031,B1-210,46015,13g00,1,22,48,24/12/2025_13g00_1
ME4625,B1-313,46015,13g00,1,30,56,24/12/2025_13g00_1
ME4625,B1-314,46015,13g00,1,29,56,24/12/2025_13g00_1
MT1007,B1-208,46015,13g00,1,33,84,24/12/2025_13g00_1
MT1007,B1-212,46015,13g00,1,29,72,24/12/2025_13g00_1
MT1007,B1-213,46015,13g00,1,27,72,24/12/2025_13g00_1
MT1007,B1-305,46015,13g00,1,27,72,24/12/2025_13g00_1
MT1007,B1-306,46015,13g00,1,30,84,24/12/2025_13g00_1
MT1007,B1-308,46015,13g00,1,26,72,24/12/2025_13g00_1
MT1007,B1-309,46015,13g00,1,18,56,24/12/2025_13g00_1
MT1007,B1-311,46015,13g00,1,31,80,24/12/2025_13g00_1
MT1007,B4-301,46015,13g00,1,32,60,24/12/2025_13g00_1
MT1007,B4-302,46015,13g00,1,30,60,24/12/2025_13g00_1
MT1007,B4-303,46015,13g00,1,31,60,24/12/2025_13g00_1
MT1007,B4-305,46015,13g00,1,41,80,24/12/2025_13g00_1
MT1007,B4-306,46015,13g00,1,40,80,24/12/2025_13g00_1
MT1007,B4-401,46015,13g00,1,30,60,24/12/2025_13g00_1
MT1007,B4-402,46015,13g00,1,30,60,24/12/2025_13g00_1
MT1007,B4-403,46015,13g00,1,29,60,24/12/2025_13g00_1
MT1007,B4-405,46015,13g00,1,30,60,24/12/2025_13g00_1
MT1007,B4-406,46015,13g00,1,42,108,24/12/2025_13g00_1
MT1007,B4-501,46015,13g00,1,40,80,24/12/2025_13g00_1
MT1007,B4-502,46015,13g00,1,35,80,24/12/2025_13g00_1
MT1007,B4-504,46015,13g00,1,30,60,24/12/2025_13g00_1
MT1007,B4-505,46015,13g00,1,42,120,24/12/2025_13g00_1
MT1007,B6-301,46015,13g00,1,23,50,24/12/2025_13g00_1
MT1007,B6-302,46015,13g00,1,29,60,24/12/2025_13g00_1
MT1007,B6-303,46015,13g00,1,30,60,24/12/2025_13g00_1
MT1007,B6-304,46015,13g00,1,29,60,24/12/2025_13g00_1
MT1007,B6-305,46015,13g00,1,30,60,24/12/2025_13g00_1
MT1007,B6-306,46015,13g00,1,33,80,24/12/2025_13g00_1
CO2017,B4-301,46015,15g30,1,20,60,24/12/2025_15g30_1
CO2017,B4-302,46015,15g30,1,30,60,24/12/2025_15g30_1
CO2017,B4-303,46015,15g30,1,29,60,24/12/2025_15g30_1
CO2017,B4-305,46015,15g30,1,30,80,24/12/2025_15g30_1
CO2017,B4-306,46015,15g30,1,36,80,24/12/2025_15g30_1
CO2017,B4-403,46015,15g30,1,17,60,24/12/2025_15g30_1
LA1049,B4-406,46015,15g30,1,48,108,24/12/2025_15g30_1
LA1049,B4-505,46015,15g30,1,50,120,24/12/2025_15g30_1
ME2013,B4-401,46015,15g30,1,29,60,24/12/2025_15g30_1
ME2013,B4-402,46015,15g30,1,23,60,24/12/2025_15g30_1
CI5139,B4-504,46015,18g15,1,19,60,24/12/2025_18g15_1
CO5115,B4-301,46015,18g15,1,30,60,24/12/2025_18g15_1
CO5115,B4-302,46015,18g15,1,28,60,24/12/2025_18g15_1
CO5115,B4-303,46015,18g15,1,30,60,24/12/2025_18g15_1
CO5135,B4-405,46015,18g15,1,23,60,24/12/2025_18g15_1
CO5135,B4-406,46015,18g15,1,30,108,24/12/2025_18g15_1
CO5177,B4-401,46015,18g15,1,16,60,24/12/2025_18g15_1
CO5177,B4-402,46015,18g15,1,30,60,24/12/2025_18g15_1
CO5177,B4-403,46015,18g15,1,31,60,24/12/2025_18g15_1
CH5311,B4-305,46015,18g15,1,30,80,24/12/2025_18g15_1
CH5311,B4-306,46015,18g15,1,33,80,24/12/2025_18g15_1
CH5373,B6-302,46015,18g15,1,15,60,24/12/2025_18g15_1
EE5209,B4-501,46015,18g15,1,18,80,24/12/2025_18g15_1
EE5209,B4-502,46015,18g15,1,30,80,24/12/2025_18g15_1
IM5093,B6-304,46015,18g15,1,17,60,24/12/2025_18g15_1
IM5121,B6-303,46015,18g15,1,15,60,24/12/2025_18g15_1
ME5029,B6-305,46015,18g15,1,11,60,24/12/2025_18g15_1
ME5267,B4-505,46015,18g15,1,24,120,24/12/2025_18g15_1
CO1023,B1-208,46016,07g00,1,38,84,25/12/2025_07g00_1
CO1023,B1-210,46016,07g00,1,20,48,25/12/2025_07g00_1
CO1023,B1-212,46016,07g00,1,30,72,25/12/2025_07g00_1
CO1023,B1-213,46016,07g00,1,30,72,25/12/2025_07g00_1
CO1023,B1-301,46016,07g00,1,21,56,25/12/2025_07g00_1
CO1023,B1-302,46016,07g00,1,26,56,25/12/2025_07g00_1
CO1023,B1-303,46016,07g00,1,25,56,25/12/2025_07g00_1
CO1023,B1-305,46016,07g00,1,30,72,25/12/2025_07g00_1
CO1023,B1-306,46016,07g00,1,30,84,25/12/2025_07g00_1
CO1023,B1-308,46016,07g00,1,30,72,25/12/2025_07g00_1
CO1023,B1-309,46016,07g00,1,30,56,25/12/2025_07g00_1
CO1023,B1-311,46016,07g00,1,30,80,25/12/2025_07g00_1
CO1023,B1-313,46016,07g00,1,30,56,25/12/2025_07g00_1
CO1023,B1-314,46016,07g00,1,30,56,25/12/2025_07g00_1
CO1023,B1-315,46016,07g00,1,30,56,25/12/2025_07g00_1
CH2021,B4-302,46016,07g00,1,29,60,25/12/2025_07g00_1
CH2021,B4-303,46016,07g00,1,30,60,25/12/2025_07g00_1
CH2021,B4-305,46016,07g00,1,33,80,25/12/2025_07g00_1
CH2021,B4-401,46016,07g00,1,32,60,25/12/2025_07g00_1
CH2021,B4-402,46016,07g00,1,30,60,25/12/2025_07g00_1
CH2021,B4-403,46016,07g00,1,30,60,25/12/2025_07g00_1
CH2021,B4-405,46016,07g00,1,30,60,25/12/2025_07g00_1
CH2021,B4-406,46016,07g00,1,39,108,25/12/2025_07g00_1
CH2021,B4-501,46016,07g00,1,35,80,25/12/2025_07g00_1
CH2021,B4-502,46016,07g00,1,35,80,25/12/2025_07g00_1
CH2021,B4-505,46016,07g00,1,44,120,25/12/2025_07g00_1
EE2011,C5-401,46016,07g00,1,41,80,25/12/2025_07g00_1
EE2011,C5-402,46016,07g00,1,14,50,25/12/2025_07g00_1
EE2011,C5-403,46016,07g00,1,29,80,25/12/2025_07g00_1
EE2031,B4-504,46016,07g00,1,30,60,25/12/2025_07g00_1
EE3065,B1-214,46016,07g00,1,20,48,25/12/2025_07g00_1
EE4407,B8-301,46016,07g00,1,30,66,25/12/2025_07g00_1
EE4407,B8-302,46016,07g00,1,17,40,25/12/2025_07g00_1
EN1001,C4-302,46016,07g00,1,11,50,25/12/2025_07g00_1
GE2049,C4-401,46016,07g00,1,4,50,25/12/2025_07g00_1
IM1007,C4-301,46016,07g00,1,38,80,25/12/2025_07g00_1
IM1007,C4-303,46016,07g00,1,24,50,25/12/2025_07g00_1
IM1007,C4-304,46016,07g00,1,29,80,25/12/2025_07g00_1
IM1007,C4-402,46016,07g00,1,28,80,25/12/2025_07g00_1
IM1007,C4-403,46016,07g00,1,30,80,25/12/2025_07g00_1
ME2091,B4-301,46016,07g00,1,30,60,25/12/2025_07g00_1
ME2091,B4-306,46016,07g00,1,31,80,25/12/2025_07g00_1
ME2091,B6-301,46016,07g00,1,19,50,25/12/2025_07g00_1
ME2091,B6-302,46016,07g00,1,30,60,25/12/2025_07g00_1
ME2091,B6-303,46016,07g00,1,30,60,25/12/2025_07g00_1
ME2091,B6-304,46016,07g00,1,30,60,25/12/2025_07g00_1
ME2091,B6-305,46016,07g00,1,30,60,25/12/2025_07g00_1
ME2091,B6-306,46016,07g00,1,33,80,25/12/2025_07g00_1
ME4073,B1-211,46016,07g00,1,17,32,25/12/2025_07g00_1
TR2005,B10-203,46016,07g00,1,34,70,25/12/2025_07g00_1
TR3025,B1-215,46016,07g00,1,19,48,25/12/2025_07g00_1
EE2003,B4-403,46016,09g30,1,27,60,25/12/2025_09g30_1
EE2003,B4-405,46016,09g30,1,30,60,25/12/2025_09g30_1
EE2003,B4-406,46016,09g30,1,44,108,25/12/2025_09g30_1
MA1001,B4-502,46016,09g30,1,35,80,25/12/2025_09g30_1
MA1001,B4-505,46016,09g30,1,43,120,25/12/2025_09g30_1
CO3069,B4-401,46016,13g00,1,19,60,25/12/2025_13g00_1
CO3069,B4-405,46016,13g00,1,30,60,25/12/2025_13g00_1
CH1005,B4-305,46016,13g00,1,39,80,25/12/2025_13g00_1
CH3331,B6-301,46016,13g00,1,19,50,25/12/2025_13g00_1
CH3331,B6-302,46016,13g00,1,23,60,25/12/2025_13g00_1
IM2033,B4-306,46016,13g00,1,17,80,25/12/2025_13g00_1
ME2051,B4-301,46016,13g00,1,16,60,25/12/2025_13g00_1
ME2051,B4-302,46016,13g00,1,30,60,25/12/2025_13g00_1
ME2051,B4-303,46016,13g00,1,30,60,25/12/2025_13g00_1
ME2131,B4-402,46016,13g00,1,30,60,25/12/2025_13g00_1
ME2131,B4-403,46016,13g00,1,20,60,25/12/2025_13g00_1
ME4025,B4-501,46016,13g00,1,20,80,25/12/2025_13g00_1
ME4025,B4-502,46016,13g00,1,30,80,25/12/2025_13g00_1
MT1023,B6-303,46016,13g00,1,23,60,25/12/2025_13g00_1
LA1011,B4-303,46016,15g30,1,25,60,25/12/2025_15g30_1
LA1011,B4-305,46016,15g30,1,37,80,25/12/2025_15g30_1
LA1011,B4-306,46016,15g30,1,44,80,25/12/2025_15g30_1
LA1011,B4-501,46016,15g30,1,32,80,25/12/2025_15g30_1
LA1011,B4-502,46016,15g30,1,36,80,25/12/2025_15g30_1
LA1051,B4-406,46016,15g30,1,48,108,25/12/2025_15g30_1
